Date,Region,Product_Service_Name,Category_Department,Revenue,Cost,Profit,Profit_Margin_pct,Units_Sold,Inventory_Level,Return_Rate_pct,Order_ID,Customer_ID,Customer_Segment,Campaign_Name,Conversion_Rate_pct,Customer_Satisfaction_Score,Average_Order_Value,Month,Quarter,Year,Week_Number
25-08-2025,South,Hoodie,Apparel,1517.25,1120.33,396.92,26.16,10,4788,0.022,ORD-110037,CUST-58517,Retail,Summer Sale,0.105,5,151.72,2025-08,2025-Q3,2025,35
25-07-2024,North,Maintenance Contract,Services,21435.62,12956.71,8478.9,39.56,120,,0,ORD-568239,CUST-92103,Retail,Summer Sale,0.082,4,178.63,2024-07,2024-Q3,2024,30
25-04-2025,West,Polo Shirt,Apparel,6116.61,3995,2121.61,34.69,114,4875,0.098,ORD-754383,CUST-65319,Online,Summer Sale,0.073,3,53.65,2025-04,2025-Q2,2025,17
06-09-2024,East,Jacket,Apparel,5644.13,2963.03,2681.1,47.5,58,2053,0.077,ORD-264591,CUST-54831,Online,Summer Sale,0.087,5,97.31,2024-09,2024-Q3,2024,36
03-09-2025,North,ERP Module,Software,52216.28,33796.74,18419.54,35.28,78,,0,ORD-289724,CUST-36898,Online,Spring Promo,0.059,3,669.44,2025-09,2025-Q3,2025,36
18-09-2024,West,Installation Service,Services,31395.35,16706.69,14688.67,46.79,199,,0,ORD-113528,CUST-39307,Online,Summer Sale,0.113,5,157.77,2024-09,2024-Q3,2024,38
20-05-2024,West,Deluxe Widget,Electronics,112509.12,75693.52,36815.61,32.72,154,2878,0.078,ORD-225474,CUST-29416,Online,Spring Promo,0.116,3,730.58,2024-05,2024-Q2,2024,21
30-06-2024,East,Installation Service,Services,45488.61,33278.46,12210.14,26.84,187,,0,ORD-625915,CUST-73922,Online,Summer Sale,0.123,3,243.25,2024-06,2024-Q2,2024,26
18-06-2024,South,Wireless Headphones,Electronics,72956.67,47590.3,25366.37,34.77,298,910,0.011,ORD-953397,CUST-90925,Retail,Q1 Launch,0.134,3,244.82,2024-06,2024-Q2,2024,25
18-07-2024,East,CRM Suite,Software,214824.75,113062.01,101762.74,47.37,94,,0,ORD-457516,CUST-48489,Retail,Back-to-School,0.071,5,2285.37,2024-07,2024-Q3,2024,29
08-01-2025,South,Smart Monitor,Electronics,78856.24,51635.87,27220.37,34.52,236,348,0.07,ORD-912045,CUST-60840,Retail,Holiday Sale,0.023,5,334.14,2025-01,2025-Q1,2025,2
03-11-2024,North,CRM Suite,Software,112240.07,59166.62,53073.45,47.29,79,,0,ORD-212277,CUST-38444,Retail,Spring Promo,0.126,4,1420.76,2024-11,2024-Q4,2024,44
17-11-2024,West,Polo Shirt,Apparel,19144.35,13257.85,5886.5,30.75,129,2981,0.057,ORD-284030,CUST-20255,Wholesale,Holiday Sale,0.096,4,148.41,2024-11,2024-Q4,2024,46
05-09-2024,North,Premium Support,Services,58076.88,32450.91,25625.97,44.12,298,,0,ORD-274118,CUST-58763,Online,Q1 Launch,0.071,5,194.89,2024-09,2024-Q3,2024,36
13-11-2024,West,Maintenance Contract,Services,45059.37,29524.24,15535.12,34.48,151,,0,ORD-926063,CUST-11396,Online,Holiday Sale,0.118,5,298.41,2024-11,2024-Q4,2024,46
20-10-2025,East,Polo Shirt,Apparel,9847.57,4936.92,4910.65,49.87,67,1489,0.046,ORD-375436,CUST-78704,Retail,Q1 Launch,0.094,5,146.98,2025-10,2025-Q4,2025,43
14-09-2024,North,Deluxe Widget,Electronics,43355.92,24979.34,18376.58,42.39,200,2689,0.048,ORD-515261,CUST-77709,Retail,Summer Sale,0.123,1,216.78,2024-09,2024-Q3,2024,37
13-05-2024,South,Consulting Hour,Services,42207.49,21982.15,20225.34,47.92,137,,0,ORD-580860,CUST-38445,Online,Back-to-School,0.106,4,308.08,2024-05,2024-Q2,2024,20
16-08-2024,East,Premium Support,Services,110231.89,79742.08,30489.81,27.66,287,,0,ORD-982278,CUST-47869,Retail,Back-to-School,0.124,5,384.08,2024-08,2024-Q3,2024,33
22-04-2025,East,CRM Suite,Software,35849.52,24907.05,10942.47,30.52,19,,0,ORD-443188,CUST-15220,Retail,Back-to-School,0.088,4,1886.82,2025-04,2025-Q2,2025,17
11-06-2025,West,Wireless Headphones,Electronics,26505.22,18415.84,8089.38,30.52,75,706,0.017,ORD-790082,CUST-29185,Online,Summer Sale,0.148,5,353.4,2025-06,2025-Q2,2025,24
30-01-2025,East,ERP Module,Software,531123.86,313959.23,217164.62,40.89,221,,0,ORD-650525,CUST-18859,Online,Spring Promo,0.076,3,2403.28,2025-01,2025-Q1,2025,5
03-06-2024,South,ERP Module,Software,291962.1,209721.75,82240.36,28.17,256,,0,ORD-406059,CUST-93528,Retail,Summer Sale,0.06,5,1140.48,2024-06,2024-Q2,2024,23
12-10-2024,East,Smart Monitor,Electronics,5582.48,3342.88,2239.6,40.12,11,1094,0.035,ORD-632401,CUST-74756,Wholesale,Spring Promo,0.065,4,507.5,2024-10,2024-Q4,2024,41
10-09-2024,North,Deluxe Widget,Electronics,288667.47,156706.08,131961.39,45.71,264,1273,0.093,ORD-367455,CUST-43898,Retail,Holiday Sale,0.099,4,1093.44,2024-09,2024-Q3,2024,37
06-05-2024,East,Data Analytics Tool,Software,198515.36,118921.4,79593.97,40.09,82,,0,ORD-931220,CUST-22099,Retail,Holiday Sale,0.144,3,2420.92,2024-05,2024-Q2,2024,19
16-11-2024,South,Wireless Headphones,Electronics,244217.26,125837.99,118379.27,48.47,280,476,0.037,ORD-656414,CUST-68377,Retail,Holiday Sale,0.101,5,872.2,2024-11,2024-Q4,2024,46
20-09-2024,East,Installation Service,Services,10548.97,7904.36,2644.61,25.07,38,,0,ORD-684131,CUST-82416,Wholesale,Back-to-School,0.027,3,277.6,2024-09,2024-Q3,2024,38
25-09-2024,East,Wireless Headphones,Electronics,98940.4,54953.23,43987.18,44.46,272,3760,0.077,ORD-354099,CUST-40388,Retail,Back-to-School,0.027,4,363.75,2024-09,2024-Q3,2024,39
24-08-2025,East,Smart Monitor,Electronics,115172.86,82412.31,32760.54,28.44,182,4619,0.056,ORD-161680,CUST-44437,Retail,Q1 Launch,0.056,5,632.82,2025-08,2025-Q3,2025,34
21-11-2024,East,Wireless Headphones,Electronics,58875,37919.54,20955.46,35.59,268,3854,0.013,ORD-132023,CUST-30642,Online,Back-to-School,0.027,4,219.68,2024-11,2024-Q4,2024,47
17-05-2025,North,Polo Shirt,Apparel,17169.96,8668.84,8501.12,49.51,235,3307,0.031,ORD-347622,CUST-21991,Retail,Back-to-School,0.132,2,73.06,2025-05,2025-Q2,2025,20
20-11-2024,South,Smart Monitor,Electronics,123556.04,66685.26,56870.78,46.03,224,1046,0.088,ORD-761968,CUST-15429,Retail,Spring Promo,0.108,4,551.59,2024-11,2024-Q4,2024,47
21-09-2025,South,Hoodie,Apparel,7846.54,4314.28,3532.26,45.02,128,1859,0.076,ORD-531861,CUST-94370,Wholesale,Holiday Sale,0.143,4,61.3,2025-09,2025-Q3,2025,38
20-10-2025,West,E-Reader,Electronics,126870.61,91445.49,35425.11,27.92,247,1125,0.018,ORD-280095,CUST-24566,Online,Back-to-School,0.142,3,513.65,2025-10,2025-Q4,2025,43
15-05-2025,North,Hoodie,Apparel,42027.02,27774.38,14252.64,33.91,290,1961,0.092,ORD-556036,CUST-91811,Retail,Q1 Launch,0.135,2,144.92,2025-05,2025-Q2,2025,20
08-07-2024,West,CRM Suite,Software,53689.94,31133.93,22556.01,42.01,31,,0,ORD-754668,CUST-43545,Online,Q1 Launch,0.139,3,1731.93,2024-07,2024-Q3,2024,28
30-10-2024,East,CRM Suite,Software,241419.5,150461.72,90957.78,37.68,172,,0,ORD-673122,CUST-57241,Retail,Spring Promo,0.082,3,1403.6,2024-10,2024-Q4,2024,44
15-11-2024,South,CRM Suite,Software,34922.04,22200.31,12721.73,36.43,15,,0,ORD-221943,CUST-29082,Online,Back-to-School,0.11,4,2328.14,2024-11,2024-Q4,2024,46
30-04-2025,South,Smart Monitor,Electronics,185107.42,111276.29,73831.13,39.89,234,4366,0.026,ORD-751283,CUST-43856,Wholesale,Holiday Sale,0.116,4,791.06,2025-04,2025-Q2,2025,18
25-04-2025,West,E-Reader,Electronics,43512.3,25459.83,18052.47,41.49,272,4383,0.025,ORD-947649,CUST-65709,Retail,Spring Promo,0.049,3,159.97,2025-04,2025-Q2,2025,17
23-05-2025,West,Installation Service,Services,56454.78,34714.72,21740.06,38.51,255,,0,ORD-467353,CUST-93891,Online,Back-to-School,0.115,5,221.39,2025-05,2025-Q2,2025,21
12-08-2024,South,CRM Suite,Software,113514.48,80092.2,33422.28,29.44,118,,0,ORD-157895,CUST-23048,Retail,Q1 Launch,0.031,4,961.99,2024-08,2024-Q3,2024,33
17-01-2025,East,Cloud Subscription,Software,25681.64,14851.05,10830.59,42.17,15,,0,ORD-495267,CUST-68299,Online,Holiday Sale,0.109,3,1712.11,2025-01,2025-Q1,2025,3
08-06-2025,South,Deluxe Widget,Electronics,66578.18,37628.24,28949.93,43.48,143,3804,0.099,ORD-169626,CUST-79540,Retail,Spring Promo,0.116,4,465.58,2025-06,2025-Q2,2025,23
14-05-2024,West,E-Reader,Electronics,55087.78,32277.7,22810.08,41.41,107,2803,0.099,ORD-419786,CUST-61234,Retail,Spring Promo,0.055,5,514.84,2024-05,2024-Q2,2024,20
03-09-2025,East,Data Analytics Tool,Software,144853.86,106262.81,38591.04,26.64,72,,0,ORD-788614,CUST-61092,Online,Back-to-School,0.047,5,2011.86,2025-09,2025-Q3,2025,36
10-12-2024,South,Deluxe Widget,Electronics,214725.4,157952.14,56773.26,26.44,287,2518,0.017,ORD-378378,CUST-25080,Online,Back-to-School,0.033,5,748.17,2024-12,2024-Q4,2024,50
07-07-2024,South,Polo Shirt,Apparel,5818.99,3268.11,2550.88,43.84,90,1657,0.077,ORD-901837,CUST-56568,Online,Summer Sale,0.131,4,64.66,2024-07,2024-Q3,2024,27
09-11-2024,South,Cloud Subscription,Software,784533.36,477227.69,307305.67,39.17,256,,0,ORD-610917,CUST-99936,Retail,Holiday Sale,0.071,4,3064.58,2024-11,2024-Q4,2024,45
07-12-2024,West,Cloud Subscription,Software,92920.6,61343.85,31576.75,33.98,106,,0,ORD-106023,CUST-67584,Retail,Q1 Launch,0.055,4,876.61,2024-12,2024-Q4,2024,49
29-01-2025,East,Data Analytics Tool,Software,192662.87,130928.27,61734.6,32.04,63,,0,ORD-254263,CUST-92152,Retail,Holiday Sale,0.148,3,3058.14,2025-01,2025-Q1,2025,5
18-10-2024,South,ERP Module,Software,248783.51,139097.53,109685.98,44.09,203,,0,ORD-440230,CUST-69766,Retail,Back-to-School,0.054,5,1225.53,2024-10,2024-Q4,2024,42
20-02-2025,West,Smart Monitor,Electronics,10416.26,5881.35,4534.9,43.54,38,3443,0.08,ORD-783748,CUST-68492,Retail,Back-to-School,0.138,5,274.11,2025-02,2025-Q1,2025,8
31-03-2025,North,Jacket,Apparel,9537.4,7031.97,2505.43,26.27,298,2772,0.051,ORD-562698,CUST-14351,Retail,Q1 Launch,0.096,4,32,2025-03,2025-Q1,2025,14
26-07-2024,North,Polo Shirt,Apparel,7877.69,5878.75,1998.94,25.37,222,623,0.067,ORD-881238,CUST-34792,Retail,Holiday Sale,0.085,3,35.49,2024-07,2024-Q3,2024,30
12-04-2025,North,Installation Service,Services,7726.5,4442.96,3283.54,42.5,62,,0,ORD-387247,CUST-32328,Online,Back-to-School,0.082,5,124.62,2025-04,2025-Q2,2025,15
08-01-2025,North,CRM Suite,Software,23630.63,16914.7,6715.93,28.42,23,,0,ORD-303886,CUST-44109,Online,Summer Sale,0.035,2,1027.42,2025-01,2025-Q1,2025,2
08-01-2025,East,Deluxe Widget,Electronics,62175.86,37575.4,24600.46,39.57,134,475,0.013,ORD-443121,CUST-81570,Retail,Q1 Launch,0.055,5,464,2025-01,2025-Q1,2025,2
15-10-2025,West,Data Analytics Tool,Software,171676.61,111308.72,60367.89,35.16,275,,0,ORD-998506,CUST-88293,Online,Summer Sale,0.11,3,624.28,2025-10,2025-Q4,2025,42
08-10-2025,East,E-Reader,Electronics,38202.96,19435.48,18767.48,49.13,134,2003,0.066,ORD-620896,CUST-74255,Retail,Summer Sale,0.087,5,285.1,2025-10,2025-Q4,2025,41
24-09-2025,South,Cloud Subscription,Software,108113.06,65530.15,42582.91,39.39,54,,0,ORD-260612,CUST-15023,Online,Spring Promo,0.088,5,2002.09,2025-09,2025-Q3,2025,39
12-03-2025,South,Installation Service,Services,48072.93,31293.83,16779.1,34.9,98,,0,ORD-741649,CUST-68814,Online,Holiday Sale,0.033,4,490.54,2025-03,2025-Q1,2025,11
01-08-2024,West,Smart Monitor,Electronics,39051.96,23148.96,15903,40.72,195,1302,0.056,ORD-356855,CUST-50840,Retail,Spring Promo,0.076,1,200.27,2024-08,2024-Q3,2024,31
28-08-2024,North,Premium Support,Services,93638.99,64575.28,29063.71,31.04,247,,0,ORD-288485,CUST-63724,Retail,Spring Promo,0.021,5,379.11,2024-08,2024-Q3,2024,35
13-06-2025,North,Wireless Headphones,Electronics,61076.17,37846.55,23229.62,38.03,106,2576,0.066,ORD-468906,CUST-83790,Wholesale,Spring Promo,0.026,5,576.19,2025-06,2025-Q2,2025,24
24-07-2025,East,Consulting Hour,Services,12236.5,8816.79,3419.71,27.95,99,,0,ORD-935167,CUST-48575,Online,Summer Sale,0.075,5,123.6,2025-07,2025-Q3,2025,30
06-06-2024,North,Premium Support,Services,56150.42,36412.88,19737.54,35.15,229,,0,ORD-620699,CUST-73127,Retail,Holiday Sale,0.135,5,245.2,2024-06,2024-Q2,2024,23
07-02-2025,South,Deluxe Widget,Electronics,90716.74,59418.47,31298.28,34.5,285,1250,0.037,ORD-362633,CUST-43398,Online,Back-to-School,0.106,3,318.3,2025-02,2025-Q1,2025,6
07-10-2024,South,Deluxe Widget,Electronics,13461.68,8628.42,4833.27,35.9,86,1828,0.078,ORD-671579,CUST-93744,Online,Back-to-School,0.053,5,156.53,2024-10,2024-Q4,2024,41
30-03-2025,West,Installation Service,Services,62002.09,43403.15,18598.94,30,115,,0,ORD-774674,CUST-10652,Online,Back-to-School,0.065,2,539.15,2025-03,2025-Q1,2025,13
12-06-2024,South,T-Shirt,Apparel,666.63,438.05,228.58,34.29,15,101,0.058,ORD-160718,CUST-36871,Retail,Back-to-School,0.105,5,44.44,2024-06,2024-Q2,2024,24
19-08-2025,South,ERP Module,Software,205635.76,112745.63,92890.13,45.17,183,,0,ORD-719693,CUST-47880,Retail,Holiday Sale,0.095,3,1123.69,2025-08,2025-Q3,2025,34
26-06-2024,East,Cloud Subscription,Software,256216.96,140531.13,115685.83,45.15,106,,0,ORD-794500,CUST-17332,Online,Back-to-School,0.058,3,2417.14,2024-06,2024-Q2,2024,26
04-05-2024,East,ERP Module,Software,12495.06,6780.4,5714.66,45.74,12,,0,ORD-292426,CUST-70988,Online,Summer Sale,0.091,4,1041.26,2024-05,2024-Q2,2024,18
10-08-2025,West,Polo Shirt,Apparel,26432.36,16755.53,9676.83,36.61,185,3133,0.011,ORD-562808,CUST-98315,Online,Spring Promo,0.025,2,142.88,2025-08,2025-Q3,2025,32
14-01-2025,South,Deluxe Widget,Electronics,261860,151535.94,110324.07,42.13,280,1118,0.073,ORD-786657,CUST-40974,Online,Holiday Sale,0.145,5,935.21,2025-01,2025-Q1,2025,3
26-08-2025,South,Smart Monitor,Electronics,173435.99,116804.38,56631.61,32.65,259,1797,0.017,ORD-449925,CUST-68575,Retail,Holiday Sale,0.052,4,669.64,2025-08,2025-Q3,2025,35
15-06-2025,North,Hoodie,Apparel,2622.07,1542.16,1079.91,41.19,67,1373,0.041,ORD-580352,CUST-51017,Retail,Back-to-School,0.052,3,39.14,2025-06,2025-Q2,2025,24
06-08-2024,North,Hoodie,Apparel,1063.62,706.77,356.86,33.55,16,1745,0.079,ORD-156018,CUST-90574,Online,Summer Sale,0.049,3,66.48,2024-08,2024-Q3,2024,32
20-04-2025,South,Deluxe Widget,Electronics,157807.89,116017.87,41790.02,26.48,202,2920,0.024,ORD-686436,CUST-87815,Online,Holiday Sale,0.124,4,781.23,2025-04,2025-Q2,2025,16
04-03-2025,North,Wireless Headphones,Electronics,76730.15,53758.34,22971.81,29.94,242,2880,0.066,ORD-874346,CUST-77847,Online,Q1 Launch,0.064,4,317.07,2025-03,2025-Q1,2025,10
21-08-2024,South,Polo Shirt,Apparel,37302.97,22642.13,14660.85,39.3,211,751,0.023,ORD-561441,CUST-26425,Online,Holiday Sale,0.08,4,176.79,2024-08,2024-Q3,2024,34
10-11-2024,South,ERP Module,Software,76549.64,52716.14,23833.5,31.13,112,,0,ORD-466693,CUST-79260,Retail,Holiday Sale,0.094,3,683.48,2024-11,2024-Q4,2024,45
12-03-2025,West,Hoodie,Apparel,14569.45,7733.58,6835.87,46.92,297,1813,0.011,ORD-707926,CUST-69515,Retail,Back-to-School,0.057,3,49.06,2025-03,2025-Q1,2025,11
13-09-2024,South,Wireless Headphones,Electronics,68295.7,45852.4,22443.31,32.86,145,4647,0.012,ORD-549497,CUST-28752,Online,Back-to-School,0.065,4,471,2024-09,2024-Q3,2024,37
31-05-2024,East,Wireless Headphones,Electronics,97757.84,51869.11,45888.73,46.94,201,4908,0.025,ORD-282275,CUST-37687,Online,Spring Promo,0.027,4,486.36,2024-05,2024-Q2,2024,22
06-06-2024,East,E-Reader,Electronics,30974.48,18272.4,12702.09,41.01,64,1958,0.038,ORD-291664,CUST-18008,Online,Q1 Launch,0.093,3,483.98,2024-06,2024-Q2,2024,23
24-03-2025,East,E-Reader,Electronics,60499.6,41468.54,19031.06,31.46,129,564,0.053,ORD-464164,CUST-60416,Online,Holiday Sale,0.081,5,468.99,2025-03,2025-Q1,2025,13
08-07-2024,North,E-Reader,Electronics,56518.24,28904.71,27613.53,48.86,151,4148,0.032,ORD-379184,CUST-32457,Online,Back-to-School,0.13,5,374.29,2024-07,2024-Q3,2024,28
01-07-2024,North,T-Shirt,Apparel,16989.86,10529.94,6459.92,38.02,135,4906,0.058,ORD-439195,CUST-84817,Online,Summer Sale,0.106,4,125.85,2024-07,2024-Q3,2024,27
13-06-2024,East,Wireless Headphones,Electronics,141874.92,88304.76,53570.16,37.76,269,634,0.044,ORD-600610,CUST-40647,Retail,Q1 Launch,0.022,5,527.42,2024-06,2024-Q2,2024,24
28-11-2024,East,Data Analytics Tool,Software,235030.53,136270.86,98759.67,42.02,135,,0,ORD-426784,CUST-68045,Online,Summer Sale,0.118,2,1740.97,2024-11,2024-Q4,2024,48
30-07-2025,East,Deluxe Widget,Electronics,26672.25,15348.83,11323.41,42.45,95,550,0.078,ORD-988985,CUST-40299,Retail,Back-to-School,0.035,5,280.76,2025-07,2025-Q3,2025,31
02-11-2024,East,CRM Suite,Software,45538.02,28917.15,16620.87,36.5,22,,0,ORD-117457,CUST-43149,Retail,Spring Promo,0.062,5,2069.91,2024-11,2024-Q4,2024,44
30-05-2024,South,Cloud Subscription,Software,48014.83,28556.83,19458,40.52,29,,0,ORD-226631,CUST-34998,Retail,Summer Sale,0.146,5,1655.68,2024-05,2024-Q2,2024,22
01-10-2025,West,E-Reader,Electronics,80406.78,58658.05,21748.73,27.05,118,1311,0.065,ORD-346879,CUST-79091,Wholesale,Q1 Launch,0.1,3,681.41,2025-10,2025-Q4,2025,40
15-09-2024,East,Premium Support,Services,84131.77,59818.65,24313.12,28.9,186,,0,ORD-248544,CUST-80377,Retail,Spring Promo,0.135,4,452.32,2024-09,2024-Q3,2024,37
11-04-2025,East,CRM Suite,Software,190324.49,106062.42,84262.07,44.27,85,,0,ORD-952565,CUST-55379,Online,Spring Promo,0.089,5,2239.11,2025-04,2025-Q2,2025,15
18-06-2024,East,Jacket,Apparel,11415.93,8425.02,2990.91,26.2,259,2024,0.035,ORD-510887,CUST-54076,Retail,Back-to-School,0.089,1,44.08,2024-06,2024-Q2,2024,25
03-04-2025,West,Data Analytics Tool,Software,667017.25,335932.03,331085.22,49.64,228,,0,ORD-711765,CUST-54393,Wholesale,Holiday Sale,0.064,5,2925.51,2025-04,2025-Q2,2025,14
14-06-2025,South,Wireless Headphones,Electronics,45771.63,26173.31,19598.32,42.82,62,1254,0.029,ORD-506325,CUST-85537,Retail,Holiday Sale,0.133,3,738.25,2025-06,2025-Q2,2025,24
02-05-2025,East,Maintenance Contract,Services,101647.7,59280.81,42366.89,41.68,173,,0,ORD-787269,CUST-86466,Retail,Spring Promo,0.086,4,587.56,2025-05,2025-Q2,2025,18
19-11-2024,North,CRM Suite,Software,345450.11,251497.34,93952.77,27.2,218,,0,ORD-789189,CUST-36019,Wholesale,Holiday Sale,0.042,3,1584.63,2024-11,2024-Q4,2024,47
27-10-2024,South,Smart Monitor,Electronics,4589.28,3386.34,1202.94,26.21,12,3608,0.037,ORD-406042,CUST-77025,Retail,Back-to-School,0.14,4,382.44,2024-10,2024-Q4,2024,43
30-08-2025,South,Polo Shirt,Apparel,22497.29,12287.59,10209.7,45.38,159,4886,0.081,ORD-280628,CUST-29404,Online,Back-to-School,0.069,4,141.49,2025-08,2025-Q3,2025,35
31-08-2025,West,Smart Monitor,Electronics,125822.84,88674.52,37148.32,29.52,177,1298,0.077,ORD-440943,CUST-17935,Online,Back-to-School,0.106,1,710.86,2025-08,2025-Q3,2025,35
27-05-2024,South,Installation Service,Services,63669.48,36882.07,26787.41,42.07,85,,0,ORD-662857,CUST-56516,Online,Holiday Sale,0.095,1,749.05,2024-05,2024-Q2,2024,22
18-05-2024,South,CRM Suite,Software,194316.9,128991.89,65325.01,33.62,234,,0,ORD-433734,CUST-27663,Online,Q1 Launch,0.145,3,830.41,2024-05,2024-Q2,2024,20
17-10-2025,South,E-Reader,Electronics,30085.15,18212.21,11872.94,39.46,75,1549,0.035,ORD-590100,CUST-58594,Retail,Back-to-School,0.109,5,401.14,2025-10,2025-Q4,2025,42
28-09-2025,East,Smart Monitor,Electronics,26489.27,14856.56,11632.71,43.91,44,1431,0.045,ORD-167928,CUST-98082,Online,Q1 Launch,0.149,4,602.03,2025-09,2025-Q3,2025,39
09-06-2025,North,Wireless Headphones,Electronics,73271.76,54444.4,18827.35,25.7,75,3050,0.013,ORD-270924,CUST-59486,Retail,Summer Sale,0.135,4,976.96,2025-06,2025-Q2,2025,24
10-09-2024,South,Data Analytics Tool,Software,92009.29,68184.82,23824.47,25.89,108,,0,ORD-586349,CUST-10381,Online,Holiday Sale,0.131,4,851.94,2024-09,2024-Q3,2024,37
02-08-2025,West,Hoodie,Apparel,28779.53,15449.29,13330.25,46.32,294,4423,0.014,ORD-189767,CUST-85106,Online,Spring Promo,0.039,4,97.89,2025-08,2025-Q3,2025,31
01-08-2025,East,Cloud Subscription,Software,149937.23,86182.06,63755.17,42.52,232,,0,ORD-719413,CUST-63573,Retail,Back-to-School,0.088,3,646.28,2025-08,2025-Q3,2025,31
25-06-2025,South,CRM Suite,Software,292561.76,177159.09,115402.66,39.45,294,,0,ORD-231239,CUST-92572,Wholesale,Spring Promo,0.101,5,995.11,2025-06,2025-Q2,2025,26
18-04-2025,East,CRM Suite,Software,299252.89,170320.91,128931.98,43.08,157,,0,ORD-242882,CUST-95787,Online,Back-to-School,0.102,4,1906.07,2025-04,2025-Q2,2025,16
15-06-2024,West,Installation Service,Services,33058.12,18722.84,14335.28,43.36,123,,0,ORD-577711,CUST-94018,Online,Q1 Launch,0.081,4,268.77,2024-06,2024-Q2,2024,24
05-07-2024,South,Wireless Headphones,Electronics,35096.48,20474.63,14621.85,41.66,52,4954,0.025,ORD-128943,CUST-84020,Retail,Holiday Sale,0.059,4,674.93,2024-07,2024-Q3,2024,27
16-05-2025,East,Maintenance Contract,Services,6201.58,4117.43,2084.16,33.61,17,,0,ORD-242950,CUST-29747,Retail,Summer Sale,0.133,1,364.8,2025-05,2025-Q2,2025,20
03-09-2025,East,Wireless Headphones,Electronics,93534.1,64166.84,29367.26,31.4,172,1379,0.015,ORD-760305,CUST-62806,Online,Holiday Sale,0.069,3,543.8,2025-09,2025-Q3,2025,36
05-03-2025,North,Deluxe Widget,Electronics,95223.5,56618.12,38605.38,40.54,131,4183,0.028,ORD-716077,CUST-31731,Retail,Spring Promo,0.068,4,726.9,2025-03,2025-Q1,2025,10
29-06-2025,East,Wireless Headphones,Electronics,86489.44,63358.73,23130.71,26.74,138,593,0.027,ORD-835235,CUST-97228,Online,Holiday Sale,0.086,3,626.74,2025-06,2025-Q2,2025,26
15-01-2025,West,E-Reader,Electronics,143728.96,80181.04,63547.92,44.21,144,161,0.073,ORD-966445,CUST-70055,Online,Holiday Sale,0.061,3,998.12,2025-01,2025-Q1,2025,3
15-09-2025,East,Maintenance Contract,Services,90855.17,48243.94,42611.23,46.9,191,,0,ORD-118875,CUST-81969,Online,Back-to-School,0.107,4,475.68,2025-09,2025-Q3,2025,38
17-05-2024,South,Installation Service,Services,22527.11,15954.07,6573.04,29.18,81,,0,ORD-647870,CUST-57632,Retail,Q1 Launch,0.04,4,278.11,2024-05,2024-Q2,2024,20
07-08-2024,South,ERP Module,Software,63834.15,33782.13,30052.03,47.08,103,,0,ORD-191862,CUST-21336,Retail,Spring Promo,0.145,4,619.75,2024-08,2024-Q3,2024,32
06-12-2024,North,Data Analytics Tool,Software,126025.03,63927.18,62097.85,49.27,66,,0,ORD-707019,CUST-29965,Wholesale,Summer Sale,0.029,2,1909.47,2024-12,2024-Q4,2024,49
08-04-2025,West,E-Reader,Electronics,170180.75,85647.05,84533.7,49.67,176,197,0.071,ORD-592586,CUST-32290,Retail,Holiday Sale,0.114,5,966.94,2025-04,2025-Q2,2025,15
15-09-2025,North,Cloud Subscription,Software,573315.42,411920.03,161395.39,28.15,235,,0,ORD-276104,CUST-66476,Retail,Q1 Launch,0.03,5,2439.64,2025-09,2025-Q3,2025,38
14-10-2025,North,Jacket,Apparel,41078.42,30194.98,10883.44,26.49,259,2758,0.074,ORD-837532,CUST-32493,Retail,Summer Sale,0.145,4,158.6,2025-10,2025-Q4,2025,42
